Image,Frequency_Preservation,Frequency_Error
000118,0.3076930074070769,0.6923069925929232
000119,0.3378121500031843,0.6621878499968157
000120,0.5309884079564724,0.4690115920435276
000121,0.8207015978394411,0.17929840216055892
000122,0.8925034374368611,0.10749656256313887
000123,0.8322887625097625,0.16771123749023756
000124,0.5524766022002232,0.44752339779977673
000125,0.6944111595728085,0.3055888404271915
000126,0.7028006362945237,0.2971993637054763
000127,0.7212466327390735,0.2787533672609265
000128,0.1454228192542579,0.8545771807457421
000129,0.5617315350047545,0.43826846499524547
000130,0.5561344767820297,0.44386552321797035
000131,0.5360379642624097,0.4639620357375903
000132,0.4711145630047178,0.5288854369952822
000133,0.058967672333334956,0.941032327666665
000134,0.1720010546364396,0.8279989453635603
000135,0.08100179007177563,0.9189982099282243
000136,0.5631005508429295,0.43689944915707046
000137,0.4534154121990404,0.5465845878009595
000138,0.47437251117314944,0.5256274888268505
000139,0.5202802842264209,0.47971971577357914
000140,0.6918243072751524,0.30817569272484757
000141,0.7877630048421924,0.21223699515780756
000142,0.7781863208541011,0.22181367914589886
000143,0.8039085161053192,0.19609148389468076
000144,0.30621039378255505,0.693789606217445
000145,0.015938909042115843,0.9840610909578842
000146,0.048168130880605044,0.951831869119395
000147,0.017422816550852187,0.9825771834491478
000148,0.5830168498104611,0.41698315018953885
000149,0.0777086632997262,0.9222913367002739
000150,0.14672706371068295,0.853272936289317
000151,0.11786119629070106,0.882138803709299
000152,0.34018286374357154,0.6598171362564285
000153,0.13709408420348196,0.862905915796518
000154,0.23569956112239246,0.7643004388776076
000155,0.2381908139833936,0.7618091860166064
000156,0.8194131936360528,0.18058680636394722
000157,0.7444662343507203,0.25553376564927965
000158,0.6937605026497561,0.3062394973502439
000159,0.6971893716192133,0.3028106283807867
000160,0.7651997566273322,0.23480024337266775
000161,0.9315978371081197,0.06840216289188028
000162,0.9412088629836307,0.05879113701636925
000163,0.8391165985167809,0.16088340148321909
000164,0.39106780268614083,0.6089321973138592
000165,0.749659301681347,0.250340698318653
000166,0.8036250174974808,0.1963749825025192
000167,0.8930239291657914,0.10697607083420853
000168,0.5575577513381247,0.4424422486618753
000169,0.4432197867494274,0.5567802132505726
000170,0.4559500480932873,0.5440499519067127
000171,0.8625654484458164,0.13743455155418355
000172,0.6101335210894996,0.3898664789105004
000173,0.04177051350018363,0.9582294864998163
000174,0.019967105019359884,0.9800328949806402
000175,0.04703798365236724,0.9529620163476328
000176,0.3834518902619785,0.6165481097380214
000177,0.05886500632014904,0.941134993679851
000178,0.015876494946191186,0.9841235050538089
000179,0.016858284382213845,0.9831417156177862
000180,0.6520688124895369,0.3479311875104632
000181,0.5386899221774667,0.46131007782253336
000182,0.5336265036732695,0.4663734963267305
000183,0.5934819251881555,0.40651807481184454
000184,0.35222571038269784,0.6477742896173022
000185,0.653104063469187,0.34689593653081296
000186,0.7776334193964117,0.2223665806035883
000187,0.7994814131820679,0.20051858681793217
000188,0.4954259107510355,0.5045740892489645
000189,0.5346261562469374,0.46537384375306257
000190,0.5492472611003173,0.45075273889968276
000191,0.544611899136483,0.45538810086351705
000192,0.3893870591970129,0.6106129408029871
000193,0.8732049109840405,0.12679508901595948
000194,0.8261908387901122,0.1738091612098877
000195,0.8120362489232565,0.18796375107674343
000196,0.33892759415188783,0.6610724058481121
000197,0.43512148303636855,0.5648785169636314
000198,0.4832715237891146,0.5167284762108855
000199,0.5501336992900832,0.44986630070991684
000200,0.009484240350592239,0.9905157596494077
000201,0.09673400678071437,0.9032659932192857
000202,0.07742543939903358,0.9225745606009664
000203,0.03539692036231944,0.9646030796376805
000204,0.5417983886351095,0.45820161136489046
000205,0.4776772292465265,0.5223227707534736
000206,0.5116985765079541,0.4883014234920458
000207,0.4745482549541309,0.5254517450458691
000208,0.07606690575114465,0.9239330942488554
000209,0.30817088533407494,0.691829114665925
000210,0.2042289685577067,0.7957710314422933
000211,0.12200896531106506,0.8779910346889349
000212,0.7336077565149944,0.26639224348500556
000213,1.0,0.15292420754040162
000214,0.6435837889757509,0.35641621102424914
000215,0.9623101203572452,0.03768987964275483
000216,0.5877952727833942,0.41220472721660584
000217,0.490360280764013,0.5096397192359869
000218,0.5165425785608477,0.4834574214391522
000219,0.4810972523697808,0.5189027476302192
000220,0.19301614249370877,0.8069838575062912
000221,0.5717341684630676,0.4282658315369325
000222,0.5357855696347253,0.46421443036527466
000223,0.643304936360159,0.3566950636398411
000224,0.27767196238719993,0.7223280376128001
000225,0.17986714480574145,0.8201328551942586
000226,0.14012104731390823,0.8598789526860917
000227,0.18674125841943826,0.8132587415805618
000228,0.5707689703097477,0.42923102969025234
000229,0.5023322311112839,0.49766776888871606
000230,0.5097394373440085,0.4902605626559915
000231,0.4959584319880085,0.5040415680119915
000232,0.44269387588782094,0.5573061241121791
000233,0.40518827996047496,0.5948117200395251
000234,0.39231631543714185,0.6076836845628582
000235,0.40808987406899844,0.5919101259310016
000236,0.4500269446130484,0.5499730553869516
000237,0.5787104960148906,0.4212895039851094
000238,0.5265744077459815,0.47342559225401853
000239,0.4372041213626005,0.5627958786373995
000240,0.5630973937849133,0.43690260621508675
000241,0.9779338070870176,0.022066192912982417
000242,0.9469581486788409,0.053041851321159135
000243,0.9777867480049452,0.02221325199505477
000244,0.506973649624502,0.493026350375498
000245,0.47944294992164854,0.5205570500783515
000246,0.5028975662812355,0.4971024337187645
000247,0.5128848350937609,0.487115164906239
000248,0.3631459274171175,0.6368540725828825
000249,0.4951386729688057,0.5048613270311944
000250,0.46935978667280376,0.5306402133271962
000251,0.47979879246346263,0.5202012075365374
000252,0.36873545045228934,0.6312645495477106
000253,0.47737860058966974,0.5226213994103303
000254,0.41451245838722717,0.5854875416127728
000255,0.4289667034881753,0.5710332965118248
000256,0.40802366432082454,0.5919763356791755
000257,0.6034267632793094,0.39657323672069056
000258,0.5571684270254468,0.4428315729745532
000259,0.5751617756423929,0.4248382243576071
000260,0.5073222131288766,0.49267778687112335
000261,0.5784063088823178,0.42159369111768225
000262,0.5649178446190946,0.4350821553809054
000263,0.6603546572054011,0.33964534279459896
000264,0.5188782183082469,0.4811217816917531
000265,0.5029948734449398,0.4970051265550602
000266,0.4808331559066701,0.5191668440933299
000267,0.6166652843308473,0.3833347156691526
000268,0.4716631863465331,0.528336813653467
000269,0.42734595817945165,0.5726540418205484
000270,0.4095846789863049,0.5904153210136951
000271,0.4240100015964793,0.5759899984035207
000272,0.6246530628360506,0.37534693716394935
000273,0.03947062062423814,0.9605293793757619
000274,0.07854394794064905,0.921456052059351
000275,0.01843329718484916,0.9815667028151508
000276,0.9141345859635313,0.08586541403646872
000277,0.8490548662288638,0.15094513377113616
000278,0.9823110317004748,0.0176889682995252
000279,1.0,0.0997657153461305
000280,0.5024777934858933,0.4975222065141067
000281,0.5298236925396254,0.47017630746037464
000282,0.5651428505705924,0.4348571494294076
000283,0.5455210700599507,0.4544789299400493
000284,0.40378106773137606,0.5962189322686239
000285,0.4153345667327833,0.5846654332672168
000286,0.44723343734095833,0.5527665626590417
000287,0.3589989797610828,0.6410010202389173
000288,0.6466236728333966,0.3533763271666034
000289,0.3696264959600332,0.6303735040399668
000290,0.5016310609282869,0.4983689390717131
000291,0.48142211457586725,0.5185778854241327
000292,0.8107742111062887,0.18922578889371136
000293,0.023224680355998208,0.9767753196440018
000294,0.04721853840836899,0.952781461591631
000295,0.05202935128218838,0.9479706487178117
000296,0.3767105013464099,0.6232894986535901
000297,0.5239960301255101,0.4760039698744899
000298,0.49731604196778684,0.5026839580322131
000299,0.4391048222620681,0.560895177737932
000300,0.28606714057196,0.7139328594280401
000301,0.6948223997000845,0.3051776002999155
000302,0.6997248103794668,0.3002751896205332
000303,0.7290088999487825,0.2709911000512175
000304,0.5280389174658353,0.47196108253416474
000305,0.4080134134824472,0.5919865865175528
000306,0.5100478638716169,0.4899521361283831
000307,0.4366107983527082,0.5633892016472918
000308,1.0,0.05811328573243694
000309,0.25148215673497176,0.7485178432650282
000310,0.17472245252267382,0.8252775474773262
000311,0.21824132712337257,0.7817586728766274
000312,0.6106553097308421,0.3893446902691579
000313,0.16657326087722005,0.83342673912278
000314,0.05242265668640821,0.9475773433135918
000315,0.15241228535953505,0.8475877146404649
000316,0.42793594836108384,0.5720640516389162
000317,0.28032162950370554,0.7196783704962945
000318,0.3652457826000021,0.6347542173999979
000319,0.3239944050833576,0.6760055949166424
000320,0.34841567366306536,0.6515843263369346
000321,0.49587017672692885,0.5041298232730711
000322,0.5024992184191962,0.49750078158080385
000323,0.5100557730307042,0.48994422696929585
000324,0.6472115036586579,0.3527884963413421
000325,0.7857605078221465,0.2142394921778536
000326,0.7688949886235059,0.2311050113764941
000327,0.7974595714271784,0.2025404285728216
000328,0.13910302080750486,0.8608969791924951
000329,0.5433739874917403,0.45662601250825974
000330,0.511181553653939,0.4888184463460609
000331,0.5339061356741691,0.4660938643258309
000332,0.9433733085600228,0.056626691439977284
000333,0.509289522053372,0.490710477946628
000334,0.44487930302518175,0.5551206969748183
000335,0.46868967027102393,0.5313103297289761
000336,0.7288744006199476,0.2711255993800524
000337,0.8233278595751511,0.17667214042484897
000338,0.725016500489397,0.27498349951060297
000339,0.7631184432438614,0.2368815567561387
000340,0.17046250151433318,0.8295374984856668
000341,0.39481095510941727,0.6051890448905828
000342,0.45187661003924345,0.5481233899607565
000343,0.5330844267805619,0.46691557321943805
000344,0.44103885386530683,0.5589611461346932
000345,0.23759199801202852,0.7624080019879715
000346,0.253699569821914,0.746300430178086
000347,0.30215493816932737,0.6978450618306726
000348,0.7224446456711336,0.27755535432886635
000349,0.6106205782955372,0.3893794217044629
000350,0.5885811903228954,0.41141880967710465
000351,0.5322194282947628,0.4677805717052372
000352,0.24297204883312287,0.7570279511668772
000353,0.27336143558735304,0.726638564412647
000354,0.2787529797183759,0.7212470202816241
000355,0.25994788967682037,0.7400521103231796
000356,0.5642531879470323,0.4357468120529677
000357,0.4605001448035181,0.5394998551964819
000358,0.5185875011989621,0.4814124988010379
000359,0.5071518587388442,0.49284814126115584
000360,0.42224713498286126,0.5777528650171387
000361,0.1314526160366454,0.8685473839633546
000362,0.16284999326802188,0.8371500067319781
000363,0.20514113164168266,0.7948588683583173
000364,0.2178665206055493,0.7821334793944507
000365,0.5507345001582913,0.44926549984170866
000366,0.5920314545621991,0.4079685454378009
000367,0.5852762227923076,0.4147237772076923
000368,0.2031070842414449,0.796892915758555
000369,0.27385834327862496,0.726141656721375
000370,0.3613195437875575,0.6386804562124425
000371,0.3194435949405437,0.6805564050594564
000372,0.10637200394276779,0.8936279960572322
000373,0.4355154292398137,0.5644845707601863
000374,0.4491373088093147,0.5508626911906853
000375,0.5024623907968819,0.4975376092031181
000376,0.3028926870981194,0.6971073129018807
000377,0.31883970132003014,0.6811602986799699
000378,0.2787848034109164,0.7212151965890836
000379,0.3313260172321409,0.6686739827678592
000380,0.48923362697159606,0.510766373028404
000381,0.06506351329945928,0.9349364867005407
000382,0.06427664704237811,0.9357233529576219
000383,0.06900043317729136,0.9309995668227087
000384,0.7212720941792551,0.2787279058207449
000385,0.2227350231449913,0.7772649768550087
000386,0.294863067858382,0.705136932141618
000387,0.2522980319528702,0.7477019680471297
000388,0.45328538311495764,0.5467146168850424
000389,0.519850159639705,0.48014984036029495
000390,0.4472224629176729,0.5527775370823271
000391,0.381571389719005,0.6184286102809949
000392,0.5948672759267825,0.40513272407321754
000393,0.07389340536319872,0.9261065946368012
000394,0.0757861160296766,0.9242138839703234
000395,0.13293736217913654,0.8670626378208635
000396,0.38984918180765693,0.6101508181923431
000397,0.03471915102170487,0.9652808489782951
000398,0.03527858325176827,0.9647214167482318
000399,0.04253254301146809,0.9574674569885319
000400,1.0,0.1731081347892956
000401,0.28880247540512216,0.7111975245948778
000402,0.2840057507630232,0.7159942492369767
000403,0.3820312479948839,0.6179687520051161
000404,0.25628360575796,0.7437163942420401
000405,0.27970994138335675,0.7202900586166433
000406,0.27149449625253547,0.7285055037474645
000407,0.2642897617104544,0.7357102382895456
000408,0.6657802198946535,0.3342197801053465
000409,0.19670701272445879,0.8032929872755412
000410,0.1670283651787698,0.8329716348212302
000411,0.1516430250624852,0.8483569749375148
000412,0.10919319919368352,0.8908068008063165
000413,0.32480143897224434,0.6751985610277557
000414,0.2635481191144893,0.7364518808855107
000415,0.2528160342815693,0.7471839657184307
000416,0.8417718864509294,0.15822811354907068
000417,0.03235949586463278,0.9676405041353672
000418,0.07057576889576393,0.9294242311042361
000419,0.05240950704296355,0.9475904929570365
000420,0.38269167196945175,0.6173083280305482
000421,0.08609183270838873,0.9139081672916113
000422,0.13814457554030357,0.8618554244596964
000423,0.11177521192441407,0.8882247880755859
000424,0.5510233473830355,0.44897665261696457
000425,0.20687436424243938,0.7931256357575607
000426,0.2583091464736107,0.7416908535263893
000427,0.24984181139540437,0.7501581886045956
000428,0.8558685341625473,0.14413146583745276
000429,0.7572010194085258,0.24279898059147426
000430,0.7904647889965257,0.20953521100347425
000431,0.7608931475385029,0.23910685246149715
000432,0.5497699654036778,0.4502300345963222
000433,0.202363553827106,0.797636446172894
000434,0.2603136165768576,0.7396863834231424
000435,0.2688804656479468,0.7311195343520531
000436,0.672667972852689,0.32733202714731097
000437,0.6140773285017525,0.3859226714982475
000438,0.5433171425826571,0.45668285741734294
000439,0.5580195043098836,0.44198049569011644
000440,0.6143845026779219,0.3856154973220781
000441,0.7058272425984853,0.2941727574015147
000442,0.6451376884272501,0.35486231157275
000443,0.7508692085305569,0.24913079146944306
000444,0.6541087160546707,0.3458912839453293
000445,0.5139452216839009,0.48605477831609917
000446,0.5827488669832732,0.4172511330167268
000447,0.46409752438983065,0.5359024756101693
000448,0.03594931358646488,0.9640506864135351
000449,0.4200439705628576,0.5799560294371424
000450,0.4814201262021318,0.5185798737978682
000451,0.4488110575894886,0.5511889424105114
000452,0.5647301422126578,0.43526985778734223
000453,0.22988888342459235,0.7701111165754077
000454,0.23641220943346625,0.7635877905665337
000455,0.22612211292756465,0.7738778870724353
000456,0.2023966777252946,0.7976033222747054
000457,0.6088532345460503,0.39114676545394966
000458,0.5871150725001223,0.41288492749987765
000459,0.5436515672588569,0.45634843274114306
000460,0.5657804101154502,0.4342195898845498
000461,1.0,0.10957568960926561
000462,1.0,0.5815485226717205
000463,0.8733160138045978,0.12668398619540225
000464,0.4024980467123871,0.5975019532876129
000465,0.016085005149744796,0.9839149948502552
000466,0.013225569239387893,0.9867744307606121
000467,0.021911098664397992,0.978088901335602
000468,0.2866049685007847,0.7133950314992153
000469,0.40371271594753877,0.5962872840524612
000470,0.37904438306280513,0.6209556169371948
000471,0.36407918597540107,0.635920814024599
000472,0.822667272642628,0.1773327273573721
000473,0.6557213303224458,0.3442786696775542
000474,0.7721477942750608,0.22785220572493925
000475,0.7592438507024735,0.2407561492975265
000476,0.5961493931799483,0.4038506068200517
000477,0.08123006856813988,0.9187699314318601
000478,0.07923510509525418,0.9207648949047458
000479,0.09981149577572113,0.9001885042242789
000480,0.5830630969875297,0.4169369030124704
000481,0.2936558179695242,0.7063441820304758
000482,0.3216372406515367,0.6783627593484632
000483,0.3578843946446801,0.6421156053553199
000484,0.38097353625673613,0.6190264637432639
000485,0.37827190175431985,0.6217280982456801
000486,0.08033152004193679,0.9196684799580632
000487,0.11265503131774568,0.8873449686822543
000488,0.5725138049815511,0.42748619501844887
000489,0.5245208599766109,0.47547914002338904
000490,0.5356184384226347,0.46438156157736526
000491,0.5134434537365743,0.4865565462634257
000492,0.511867455412212,0.48813254458778804
000493,0.05431059488100776,0.9456894051189922
000494,0.022478747898104102,0.9775212521018959
000495,0.01758351687461179,0.9824164831253882
000496,0.49769394790195476,0.5023060520980452
000497,0.4441378338543912,0.5558621661456088
000498,0.4473568108992491,0.5526431891007509
000499,0.4606763881148318,0.5393236118851682
000500,0.27700471027845464,0.7229952897215454
000501,0.42999450730055194,0.570005492699448
000502,0.3898992793729644,0.6101007206270356
000503,0.4013998235521759,0.598600176447824
000504,0.6278078446318404,0.37219215536815964
000505,0.6748854979924909,0.3251145020075092
000506,0.657676123267441,0.34232387673255904
000507,0.6565239898213409,0.3434760101786591
000508,0.5230266545969191,0.4769733454030809
000509,0.4993042677201623,0.5006957322798378
000510,0.474080615350111,0.5259193846498891
000511,0.4384836467103221,0.5615163532896779
000512,0.314824007321601,0.685175992678399
000513,0.48966768785814957,0.5103323121418504
000514,0.46714541775571344,0.5328545822442866
000515,0.48775778960557314,0.5122422103944269
000516,0.21787185983303037,0.7821281401669696
000517,0.42270876170379024,0.5772912382962098
000518,0.33679594296006526,0.6632040570399347
000519,0.3830644363398568,0.6169355636601431
000520,0.5128913552815575,0.48710864471844256
000521,0.10746844441577195,0.892531555584228
000522,0.052445506516390794,0.9475544934836092
000523,0.11163371931448297,0.888366280685517
000524,0.5631399733748857,0.4368600266251142
000525,0.11000171119707933,0.8899982888029206
000526,0.03520043513205937,0.9647995648679406
000527,0.03894248058070445,0.9610575194192955
000528,0.32084505365862476,0.6791549463413752
000529,0.4426537110944127,0.5573462889055872
000530,0.4825614586051518,0.5174385413948481
000531,0.4049868617022465,0.5950131382977535
000532,0.523597987638256,0.4764020123617439
000533,0.45776486053217535,0.5422351394678246
000534,0.43072739939436483,0.5692726006056351
000535,0.43193816297216026,0.5680618370278397
000536,0.7523310307629313,0.24766896923706877
000537,0.8929627457077374,0.10703725429226259
000538,0.8194984828204236,0.18050151717957644
000539,0.697433577338904,0.30256642266109607
000540,0.10325715523769519,0.8967428447623048
000541,0.08640992530360701,0.913590074696393
000542,0.14769697733527382,0.8523030226647261
000543,0.13016826282476324,0.8698317371752368
000544,0.6233168424106313,0.3766831575893686
000545,0.769195091233582,0.23080490876641804
000546,0.7939236635189063,0.2060763364810937
000547,0.7685776703125025,0.2314223296874975
000548,0.7527806438361998,0.24721935616380025
000549,0.9087873896727016,0.09121261032729845
000550,0.969105825805917,0.030894174194083038
000551,0.9182796869355243,0.0817203130644757
000552,0.34409628812154747,0.6559037118784525
000553,0.5460838427497628,0.45391615725023715
000554,0.47899743763893726,0.5210025623610628
000555,0.49953513487197027,0.5004648651280298
000556,0.8845301618010165,0.11546983819898352
000557,0.6501010750813107,0.34989892491868935
000558,0.7198354926402958,0.2801645073597042
000559,0.7408067677270441,0.2591932322729558
000560,0.6506129229357385,0.34938707706426153
000561,0.4458138296596985,0.5541861703403015
000562,0.42828581756454515,0.5717141824354549
000563,0.4106825604575463,0.5893174395424536
000564,0.4256408526505996,0.5743591473494004
000565,0.23638793458274013,0.7636120654172599
000566,0.2454832609915814,0.7545167390084186
000567,0.13097812161563208,0.869021878384368
000568,0.48325860225919265,0.5167413977408073
000569,0.5473274616357684,0.4526725383642316
000570,0.5544718626658689,0.4455281373341311
000571,0.5345568960858957,0.4654431039141042
000572,0.48721890117526234,0.5127810988247377
000573,0.24747441148425778,0.7525255885157422
000574,0.30301722499770617,0.6969827750022939
000575,0.249404779452333,0.750595220547667
000576,0.6172239056417796,0.38277609435822035
000577,0.6644931984079447,0.3355068015920553
000578,0.7104970548739159,0.2895029451260841
000579,0.7471060336266822,0.2528939663733178
000580,0.08497391798680326,0.9150260820131967
000581,0.7619341089649622,0.23806589103503786
000582,0.774615789166131,0.22538421083386898
000583,0.7594006693056861,0.24059933069431388
000584,0.05386329099558748,0.9461367090044125
000585,0.06845852065341855,0.9315414793465815
000586,0.06704353495335091,0.9329564650466491
000587,0.045401391570312706,0.9545986084296872
000588,0.7686638088997255,0.2313361911002745
000589,0.21302164568964405,0.786978354310356
000590,0.05437818092589139,0.9456218190741086
000591,0.035115781375999626,0.9648842186240004
000592,0.9575246213587031,0.042475378641296906
000593,0.39455899778849385,0.6054410022115062
000594,0.4167166786682614,0.5832833213317387
000595,0.36819244947914714,0.6318075505208529
000596,0.6339661298381327,0.3660338701618673
000597,0.15071297025126573,0.8492870297487343
000598,0.12178724419790546,0.8782127558020946
000599,0.20587827140014778,0.7941217285998522
000600,0.7522323043568294,0.2477676956431706
000601,0.5790993774220943,0.4209006225779057
000602,0.5718483228198504,0.4281516771801496
000603,0.5173539667900263,0.4826460332099737
000604,0.6802616956443807,0.3197383043556193
000605,0.7298413748484056,0.27015862515159433
000606,0.7193433601622296,0.2806566398377704
000607,0.7225797480255904,0.27742025197440956
000608,0.515510557718208,0.4844894422817921
000609,0.3757333175097817,0.6242666824902183
000610,0.3967256985522372,0.6032743014477627
000611,0.2734067185356597,0.7265932814643403
000612,0.44515338552282274,0.5548466144771772
000613,0.5806696984429403,0.41933030155705975
000614,0.4937952848625341,0.5062047151374659
000615,0.4886334827776468,0.5113665172223533
000616,0.5043355250133648,0.49566447498663524
000617,0.3668712554652933,0.6331287445347067
000618,0.2725339941329628,0.7274660058670371
000619,0.29642652900791955,0.7035734709920805
000620,0.368950925871157,0.6310490741288429
000621,0.29492339523310745,0.7050766047668925
000622,0.2054649522668684,0.7945350477331315
000623,0.2774329845582861,0.722567015441714
000624,0.40249034128735706,0.5975096587126429
000625,0.2480849967623603,0.7519150032376397
000626,0.242348914791708,0.7576510852082919
000627,0.2533210682669003,0.7466789317330997
000628,0.6975570741020273,0.3024429258979728
000629,0.014711389877209435,0.9852886101227906
000630,0.0289929102718651,0.9710070897281349
000631,0.022368097835520823,0.9776319021644791
000632,0.5113101757811427,0.4886898242188573
000633,0.35580333926593,0.64419666073407
000634,0.23550269565099197,0.7644973043490081
000635,0.301785487722993,0.698214512277007
000636,0.4917668288706813,0.5082331711293187
000637,0.43228783539949805,0.5677121646005019
000638,0.43874139768263615,0.5612586023173639
000639,0.5007298498716488,0.49927015012835113
000640,0.44460063840704594,0.555399361592954
000641,0.03717510709556566,0.9628248929044343
000642,0.036009933095693294,0.9639900669043067
000643,0.3309727448046028,0.6690272551953972
000644,0.17737898343366165,0.8226210165663383
000645,0.25396966234722845,0.7460303376527715
000646,0.18780346464603853,0.8121965353539614
000647,0.2534142769014737,0.7465857230985262
000648,0.5219705785289851,0.47802942147101496
000649,0.6963394705160684,0.30366052948393163
000650,0.6591554502332785,0.3408445497667215
000651,0.6973932150339585,0.30260678496604154
000652,0.4553856313483605,0.5446143686516395
000653,0.44346906378570145,0.5565309362142985
000654,0.45957465514555,0.5404253448544499
000655,0.45810163188977787,0.5418983681102221
000656,0.681353116387148,0.318646883612852
000657,0.6493324660295989,0.35066753397040107
000658,0.640472055407922,0.359527944592078
000659,0.688538170989677,0.31146182901032304
000660,0.8275477035796822,0.17245229642031776
000661,0.04251002037780095,0.9574899796221991
000662,0.06070408339948262,0.9392959166005174
000663,0.1420013090236716,0.8579986909763284
000664,0.39415932275574955,0.6058406772442505
000665,0.13026396324226094,0.869736036757739
000666,0.4641031016585149,0.535896898341485
000667,0.6011762601667209,0.3988237398332791
000668,0.9354203860227006,0.0645796139772994
000669,0.3443582180747398,0.6556417819252602
000670,0.3582812742652189,0.6417187257347811
